Id,SalePrice
1692,262734.47
1693,166550.08
1694,182310.45
1695,168151.5
1696,269874.12
1697,177486.73
1698,375181.5
1699,336817.78
1700,241240.2
1701,260218.7
1702,252638.12
1703,256839.25
1704,271893.2
1705,232514.88
1706,429429.6
1707,204589.28
1708,200003.3
1709,280622.75
1710,222893.78
1711,247828.27
1712,255135.58
1713,259538.78
1714,223380.23
1715,213484.95
1716,188857.94
1717,173793.33
1718,139008.19
1719,199656.03
1720,246489.81
1721,167402.78
1722,130108.586
1723,155576.89
1724,228294.42
1725,239826.47
1726,178221.7
1727,153390.33
1728,169247.17
1729,166815.61
1730,167241.17
1731,118557.36
1732,132060.73
1733,114796.54
1734,130846.02
1735,136116.47
1736,108900.26
1737,335248.62
1738,201054.9
1739,297827.53
1740,249433.0
1741,197179.23
1742,166685.84
1743,173852.4
1744,319181.88
1745,220949.95
1746,226267.5
1747,225105.16
1748,217708.6
1749,147950.83
1750,133982.25
1751,230883.56
1752,118968.04
1753,149629.81
1754,207163.11
1755,168126.53
1756,129328.04
1757,121585.72
1758,141691.52
1759,154495.95
1760,162250.97
1761,139807.12
1762,189908.4
1763,175217.7
1764,120321.11
1765,153411.55
1766,179490.84
1767,216537.72
1768,150288.44
1769,175435.08
1770,147838.67
1771,134492.8
1772,125444.88
1773,136419.8
1774,141048.03
1775,142575.92
1776,134923.0
1777,119208.94
1778,135772.83
1779,118758.59
1780,163546.61
1781,135611.6
1782,87767.78
1783,139030.81
1784,113654.97
1785,119087.28
1786,171007.97
1787,149841.92
1788,51753.688
1789,108481.88
1790,71963.27
1791,194094.4
1792,152123.12
1793,126421.555
1794,149309.88
1795,132174.6
1796,128297.445
1797,107046.445
1798,123456.25
1799,112848.23
1800,146879.11
1801,130283.39
1802,126217.48
1803,142980.86
1804,133629.78
1805,140415.58
1806,106193.49
1807,143159.39
1808,131097.19
1809,122424.85
1810,144013.97
1811,92436.06
1812,96885.13
1813,122248.18
1814,108511.25
1815,43935.02
1816,95428.61
1817,113519.36
1818,161038.16
1819,120877.664
1820,52297.504
1821,107999.1
1822,144939.05
1823,37456.43
1824,136606.28
1825,133925.08
1826,103263.31
1827,101236.195
1828,139237.33
1829,122331.02
1830,143960.33
1831,165740.14
1832,69077.0
1833,156231.19
1834,122729.98
1835,146202.95
1836,128602.19
1837,80156.57
1838,119959.36
1839,87245.1
1840,169108.19
1841,138897.83
1842,85424.86
1843,134656.1
1844,151447.7
1845,137514.22
1846,153040.36
1847,172254.55
1848,55198.727
1849,119316.86
1850,113142.82
1851,146172.61
1852,125020.85
1853,132470.9
1854,172771.69
1855,133413.9
1856,208096.64
1857,148333.03
1858,152383.47
1859,118967.664
1860,129599.48
1861,118967.664
1862,343176.78
1863,332821.0
1864,332821.0
1865,361610.44
1866,336243.56
1867,249613.7
1868,285752.84
1869,203325.17
1870,247755.78
1871,256243.83
1872,174997.84
1873,223967.8
1874,145030.55
1875,212097.42
1876,198791.1
1877,216877.1
1878,196973.78
1879,130837.484
1880,130532.58
1881,239718.61
1882,246513.22
1883,188150.47
1884,200721.61
1885,242282.94
1886,278602.25
1887,197119.02
1888,268878.9
1889,167762.14
1890,122627.7
1891,139280.02
1892,105298.88
1893,129937.31
1894,129178.66
1895,130982.82
1896,127065.84
1897,102715.38
1898,107240.59
1899,161689.7
1900,167886.89
1901,174530.23
1902,143730.22
1903,223239.88
1904,136345.44
1905,200361.28
1906,170192.1
1907,211964.11
1908,112394.09
1909,136783.67
1910,118759.63
1911,213815.67
1912,342028.66
1913,149084.4
1914,62625.23
1915,317495.72
1916,59219.445
1917,266607.4
1918,137685.62
1919,159364.34
1920,143374.28
1921,450149.25
1922,327178.9
1923,216177.42
1924,231543.27
1925,191283.95
1926,377151.25
1927,129827.55
1928,158110.94
1929,121682.875
1930,134303.23
1931,139227.38
1932,136285.02
1933,167782.14
1934,180482.77
1935,185503.73
1936,183835.14
1937,181070.31
1938,172767.56
1939,262991.22
1940,182899.05
1941,172740.95
1942,184691.58
1943,219901.25
1944,373612.78
1945,387353.0
1946,154884.23
1947,334031.62
1948,188617.56
1949,242308.33
1950,181393.42
1951,264071.12
1952,195925.12
1953,167610.69
1954,186023.97
1955,123416.48
1956,306862.1
1957,149971.89
1958,316014.44
1959,136725.48
1960,116918.83
1961,123474.16
1962,98182.59
1963,108406.54
1964,111629.49
1965,143586.58
1966,142558.53
1967,304858.03
1968,483654.75
1969,412166.0
1970,443570.5
1971,445629.4
1972,374433.1
1973,266482.4
1974,325378.1
1975,449703.28
1976,269745.38
1977,340318.1
1978,398692.75
1979,334444.88
1980,195229.2
1981,331803.0
1982,226042.84
1983,212962.2
1984,173478.7
1985,226232.72
1986,210726.22
1987,182825.44
1988,175678.22
1989,196236.38
1990,209075.45
1991,227926.52
1992,216095.77
1993,166582.64
1994,239565.14
1995,188006.03
1996,235749.08
1997,312994.2
1998,332424.9
1999,268342.9
2000,315657.56
2001,248440.4
2002,237662.56
2003,256412.58
2004,272532.53
2005,230784.94
2006,224098.92
2007,248750.08
2008,214541.67
2009,196276.02
2010,190680.66
2011,142674.12
2012,179787.47
2013,186707.64
2014,184469.48
2015,206177.53
2016,193838.86
2017,196535.17
2018,126185.92
2019,133171.44
2020,99250.766
2021,100201.36
2022,180003.6
2023,130616.555
2024,254208.52
2025,343311.97
2026,167806.33
2027,149413.39
2028,149019.02
2029,176492.16
2030,264999.38
2031,238826.14
2032,257577.44
2033,255610.38
2034,163030.84
2035,221922.25
2036,183996.22
2037,190716.89
2038,301976.53
2039,240820.9
2040,297872.25
2041,289416.34
2042,206633.2
2043,172622.25
2044,168500.45
2045,211169.75
2046,142566.86
2047,132442.73
2048,137427.7
2049,170184.77
2050,180765.8
2051,114811.62
2052,119715.62
2053,147520.33
2054,89741.31
2055,158665.34
2056,145537.7
2057,111119.49
2058,215110.7
2059,136351.42
2060,180264.58
2061,173409.36
2062,129043.98
2063,110950.164
2064,144837.53
2065,119558.15
2066,161797.39
2067,119547.05
2068,131721.33
2069,84979.97
2070,109571.766
2071,100915.58
2072,122965.805
2073,139003.61
2074,173366.03
2075,152778.69
2076,120421.48
2077,159215.56
2078,127872.51
2079,132344.83
2080,116842.5
2081,124962.46
2082,123132.086
2083,136499.7
2084,109862.336
2085,118311.18
2086,131711.73
2087,116557.766
2088,93464.02
2089,73481.16
2090,124223.22
2091,122997.74
2092,125163.41
2093,120068.9
2094,127909.17
2095,147277.08
2096,79302.945
2097,94277.19
2098,145587.12
2099,60568.12
2100,74216.17
2101,123863.63
2102,124529.88
2103,106921.84
2104,143982.8
2105,119581.78
2106,70836.914
2107,219204.64
2108,110945.055
2109,110933.266
2110,127076.22
2111,143187.2
2112,137188.08
2113,108731.484
2114,120085.67
2115,156823.3
2116,117597.56
2117,146059.53
2118,125784.58
2119,96719.98
2120,124495.734
2121,110902.836
2122,116181.086
2123,72338.59
2124,180288.61
2125,133160.03
2126,153418.22
2127,158055.2
2128,135016.12
2129,98847.91
2130,141308.7
2131,153974.25
2132,116784.26
2133,113763.2
2134,124410.336
2135,93353.4
2136,77574.89
2137,105439.625
2138,124598.81
2139,152533.64
2140,140703.28
2141,164383.4
2142,126024.55
2143,141047.69
2144,133739.98
2145,137216.53
2146,153964.45
2147,118194.89
2148,134216.83
2149,143639.44
2150,226306.9
2151,118185.18
2152,171998.8
2153,178232.19
2154,99922.734
2155,141294.78
2156,273286.3
2157,217955.81
2158,228445.6
2159,201944.45
2160,178815.44
2161,242806.77
2162,403082.97
2163,341384.34
2164,254302.17
2165,182916.6
2166,150955.84
2167,216676.95
2168,205199.47
2169,200576.89
2170,222717.89
2171,148294.14
2172,136518.58
2173,170085.8
2174,221710.86
2175,294097.6
2176,301790.1
2177,242474.38
2178,201392.17
2179,138780.03
2180,212102.8
2181,191693.75
2182,223542.22
2183,191138.28
2184,122004.83
2185,127015.02
2186,141524.47
2187,157604.86
2188,154340.02
2189,211029.4
2190,80207.36
2191,85902.1
2192,89825.086
2193,114969.98
2194,97179.63
2195,110919.73
2196,114425.44
2197,117227.695
2198,167773.83
2199,170056.6
2200,162536.47
2201,147015.69
2202,201371.47
2203,156087.16
2204,192128.48
2205,118821.61
2206,147885.1
2207,220813.02
2208,253611.52
2209,237582.92
2210,128467.2
2211,108355.125
2212,115333.27
2213,104347.086
2214,130289.516
2215,109017.27
2216,170290.44
2217,82928.84
2218,70277.35
2219,70500.38
2220,80614.875
2221,318335.84
2222,259441.66
2223,282905.66
2224,204409.28
2225,125320.695
2226,175851.89
2227,199094.42
2228,276126.5
2229,243733.42
2230,153282.66
2231,220627.06
2232,181227.75
2233,167621.31
2234,243533.86
2235,224850.83
2236,257018.0
2237,317869.06
2238,210237.34
2239,106603.6
2240,164311.7
2241,168188.89
2242,118430.18
2243,131269.58
2244,114081.6
2245,115534.85
2246,133964.28
2247,124678.14
2248,115507.26
2249,117933.12
2250,129469.72
2251,138321.02
2252,168629.62
2253,160845.05
2254,180038.48
2255,184036.27
2256,188878.38
2257,215615.58
2258,169931.89
2259,178694.62
2260,151630.0
2261,190969.27
2262,214922.11
2263,383396.56
2264,461692.44
2265,193148.31
2266,317258.84
2267,360340.06
2268,440567.75
2269,139211.89
2270,179567.53
2271,220662.25
2272,184074.44
2273,163134.8
2274,175945.95
2275,183250.08
2276,195934.64
2277,189078.14
2278,147812.81
2279,126025.89
2280,121694.51
2281,168412.81
2282,186310.84
2283,112672.59
2284,102193.766
2285,148514.28
2286,118791.4
2287,358624.03
2288,280234.6
2289,411525.53
2290,489416.56
2291,328855.0
2292,444991.44
2293,495870.94
2294,444628.5
2295,423042.4
2296,303552.22
2297,333105.97
2298,320492.94
2299,400874.8
2300,344628.78
2301,276232.8
2302,243033.72
2303,239162.5
2304,242446.02
2305,183885.83
2306,180635.61
2307,190833.1
2308,235111.27
2309,289153.4
2310,225173.11
2311,193938.36
2312,171130.08
2313,171194.94
2314,171389.38
2315,179194.73
2316,179075.84
2317,182303.44
2318,173558.94
2319,176253.44
2320,191665.16
2321,241088.14
2322,185162.88
2323,186330.89
2324,175701.47
2325,213921.55
2326,168886.62
2327,207363.98
2328,228870.58
2329,182216.73
2330,170158.39
2331,377476.62
2332,385180.9
2333,326043.88
2334,248246.2
2335,255531.03
2336,338710.94
2337,198777.58
2338,279920.6
2339,222523.16
2340,373003.4
2341,218034.39
2342,228988.25
2343,222854.11
2344,221891.66
2345,236628.05
2346,218623.6
2347,201707.19
2348,236000.45
2349,191144.6
2350,290819.06
2351,272765.56
2352,250105.47
2353,249913.86
2354,139794.27
2355,155340.47
2356,146235.42
2357,189843.66
2358,192722.62
2359,131536.62
2360,106417.13
2361,146650.6
2362,254908.39
2363,139439.9
2364,158256.5
2365,211345.97
2366,187394.22
2367,211026.7
2368,210131.16
2369,217309.02
2370,173909.97
2371,174137.03
2372,192449.97
2373,298544.56
2374,333805.0
2375,271164.06
2376,301284.97
2377,372070.2
2378,131177.23
2379,207159.62
2380,151760.5
2381,162178.14
2382,203525.77
2383,203402.2
2384,242180.12
2385,162107.05
2386,135819.22
2387,140995.16
2388,88210.35
2389,127195.73
2390,153987.1
2391,149970.72
2392,113041.29
2393,170167.39
2394,153900.58
2395,212555.47
2396,139537.8
2397,212474.25
2398,131169.34
2399,55488.734
2400,55736.953
2401,107835.336
2402,136518.47
2403,139503.75
2404,152741.53
2405,164918.55
2406,144693.38
2407,125602.67
2408,142867.08
2409,125571.56
2410,156915.77
2411,118677.24
2412,155471.92
2413,129159.625
2414,143048.56
2415,139048.89
2416,128867.8
2417,137559.56
2418,132024.17
2419,116921.35
2420,125203.766
2421,154443.78
2422,108729.86
2423,115422.55
2424,146587.97
2425,345935.2
2426,138123.06
2427,141274.22
2428,189725.22
2429,110930.484
2430,136062.64
2431,106209.63
2432,148541.08
2433,153216.98
2434,140060.0
2435,147402.47
2436,106128.22
2437,105631.15
2438,126848.6
2439,97223.89
2440,118554.06
2441,89680.3
2442,95366.7
2443,119204.84
2444,122991.38
2445,84957.945
2446,133291.9
2447,175503.64
2448,128264.0
2449,104460.086
2450,139762.31
2451,120438.19
2452,208874.08
2453,97566.44
2454,130051.164
2455,120344.21
2456,135321.86
2457,136642.89
2458,130026.31
2459,105057.51
2460,139324.7
2461,117763.32
2462,134165.33
2463,127849.64
2464,178873.4
2465,135144.03
2466,121453.67
2467,145592.77
2468,77480.76
2469,71469.414
2470,209451.47
2471,220799.56
2472,191309.47
2473,127384.27
2474,87073.734
2475,204912.56
2476,113719.24
2477,126914.65
2478,145246.52
2479,106928.44
2480,159174.27
2481,119271.2
2482,127931.984
2483,109352.34
2484,118237.555
2485,125291.7
2486,162358.9
2487,205345.28
2488,164813.52
2489,158601.72
2490,149638.84
2491,100534.375
2492,177953.8
2493,154740.7
2494,157438.62
2495,89399.02
2496,257234.44
2497,145327.11
2498,105765.06
2499,101325.516
2500,114612.445
2501,137435.03
2502,141754.98
2503,98193.875
2504,176610.95
2505,216215.19
2506,258843.08
2507,244417.25
2508,256259.84
2509,228024.17
2510,217578.7
2511,176618.67
2512,205719.8
2513,204854.75
2514,271408.44
2515,155512.03
2516,177491.67
2517,145476.0
2518,153687.6
2519,233008.94
2520,219647.97
2521,191637.17
2522,222822.95
2523,120231.945
2524,138912.1
2525,148181.03
2526,136128.4
2527,115683.76
2528,127574.12
2529,134835.38
2530,120119.5
2531,248169.7
2532,220244.72
2533,193477.25
2534,229428.6
2535,316461.7
2536,220352.97
2537,240577.38
2538,178918.3
2539,186019.36
2540,180443.23
2541,181505.17
2542,168837.47
2543,120785.22
2544,114455.055
2545,133564.5
2546,124983.29
2547,142293.78
2548,164208.67
2549,161073.45
2550,239505.81
2551,144881.62
2552,126901.4
2553,77224.99
2554,93144.99
2555,129752.086
2556,113094.36
2557,116442.94
2558,177655.36
2559,154616.1
2560,142541.7
2561,158476.34
2562,136009.27
2563,155691.88
2564,191484.03
2565,141564.39
2566,167578.8
2567,138604.84
2568,196374.73
2569,221404.3
2570,122336.02
2571,194393.39
2572,164141.11
2573,223783.81
2574,257493.23
2575,134746.11
2576,116871.84
2577,174613.47
2578,77932.164
2579,54601.4
2580,116627.58
2581,124766.164
2582,109273.11
2583,284448.1
2584,161608.5
2585,183172.98
2586,198540.77
2587,202745.17
2588,155430.03
2589,148386.56
2590,216779.4
2591,186300.5
2592,211180.6
2593,261721.67
2594,168383.81
2595,206570.75
2596,290101.72
2597,196872.64
2598,274883.75
2599,283264.66
2600,191979.39
2601,143185.61
2602,79031.445
2603,108148.92
2604,93203.85
2605,78292.65
2606,147390.5
2607,194140.58
2608,194743.97
2609,163809.55
2610,109438.55
2611,118431.49
2612,140970.78
2613,132429.42
2614,121755.63
2615,161423.81
2616,144762.39
2617,178823.73
2618,198454.75
2619,187695.72
2620,188421.47
2621,187027.3
2622,184925.05
2623,253386.81
2624,290269.47
2625,323066.75
2626,174213.53
2627,175639.67
2628,454636.3
2629,602999.5
2630,377257.0
2631,478992.9
2632,424803.1
2633,322486.47
2634,402955.3
2635,155687.97
2636,183983.23
2637,182968.44
2638,259267.0
2639,191015.36
2640,148719.02
2641,96461.37
2642,208220.4
2643,97967.75
2644,116987.74
2645,107942.98
2646,94535.98
2647,109901.37
2648,144412.72
2649,152437.47
2650,139794.14
2651,141087.98
2652,409804.4
2653,244219.5
2654,248843.83
2655,402848.56
2656,311491.72
2657,369618.44
2658,302473.9
2659,324371.75
2660,350410.88
2661,358556.16
2662,352427.6
2663,283709.25
2664,284813.1
2665,307351.94
2666,310811.62
2667,168058.16
2668,175860.62
2669,180540.23
2670,291122.1
2671,182572.33
2672,197063.27
2673,202251.3
2674,202487.47
2675,177314.34
2676,186655.12
2677,199814.22
2678,248250.0
2679,285572.34
2680,278041.84
2681,400917.4
2682,326572.47
2683,504303.84
2684,325451.97
2685,324387.5
2686,243113.83
2687,316369.56
2688,223281.3
2689,210787.28
2690,426355.34
2691,190487.84
2692,140306.23
2693,190857.5
2694,142055.98
2695,189636.02
2696,177758.88
2697,192017.81
2698,194100.89
2699,163673.19
2700,151995.81
2701,146512.73
2702,107645.6
2703,111856.85
2704,145269.0
2705,120194.96
2706,107073.22
2707,123572.055
2708,137449.2
2709,112049.51
2710,128259.75
2711,319152.22
2712,380214.8
2713,170806.45
2714,148610.27
2715,166260.08
2716,146242.8
2717,209777.73
2718,237143.1
2719,166422.6
2720,166772.72
2721,133984.3
2722,152353.0
2723,146900.16
2724,131995.39
2725,137077.67
2726,145764.78
2727,191428.19
2728,170181.83
2729,146614.81
2730,141732.81
2731,134035.14
2732,127349.31
2733,157560.31
2734,145969.38
2735,131619.95
2736,135955.77
2737,123846.82
2738,139411.1
2739,163079.7
2740,138503.44
2741,153616.7
2742,142263.73
2743,144825.53
2744,162491.42
2745,144866.52
2746,135315.33
2747,143913.28
2748,121194.664
2749,127757.17
2750,130869.84
2751,139248.05
2752,216802.86
2753,134519.52
2754,232409.53
2755,128627.73
2756,104110.8
2757,67365.81
2758,77555.55
2759,154204.47
2760,118985.39
2761,144504.36
2762,145583.2
2763,170558.55
2764,151639.9
2765,268681.84
2766,133941.89
2767,90182.53
2768,132676.97
2769,129387.51
2770,144632.11
2771,105164.26
2772,112522.05
2773,159708.69
2774,137187.47
2775,119407.734
2776,136231.45
2777,145647.33
2778,123115.05
2779,131444.45
2780,93196.35
2781,97889.89
2782,93435.75
2783,107472.94
2784,122828.055
2785,124674.48
2786,75998.73
2787,124996.875
2788,72218.57
2789,183651.03
2790,88601.87
2791,108257.77
2792,44195.375
2793,178003.39
2794,99694.45
2795,122130.39
2796,111020.79
2797,227611.89
2798,116734.44
2799,116441.04
2800,65539.27
2801,117189.76
2802,134509.27
2803,166238.06
2804,142384.02
2805,110165.65
2806,70559.34
2807,169644.42
2808,146313.27
2809,134788.17
2810,132522.38
2811,154025.78
2812,162987.9
2813,154765.94
2814,168078.67
2815,111375.77
2816,238737.02
2817,137648.03
2818,125801.37
2819,159610.11
2820,141422.17
2821,112178.32
2822,196671.86
2823,410307.44
2824,188072.78
2825,173179.89
2826,132398.27
2827,132959.28
2828,207075.86
2829,190310.98
2830,238098.77
2831,183141.66
2832,245474.55
2833,293591.28
2834,212071.84
2835,217632.5
2836,191239.75
2837,144981.77
2838,154196.2
2839,179118.89
2840,204009.02
2841,208899.95
2842,221340.1
2843,147867.92
2844,160753.3
2845,112720.44
2846,209634.27
2847,209574.94
2848,215595.12
2849,199611.73
2850,280700.47
2851,219940.97
2852,233627.84
2853,227132.48
2854,136323.39
2855,199848.5
2856,204106.88
2857,187138.7
2858,205306.22
2859,122755.14
2860,130574.23
2861,117865.74
2862,193584.56
2863,142702.7
2864,233605.17
2865,147014.56
2866,138069.47
2867,100053.52
2868,93498.266
2869,102445.305
2870,123777.03
2871,82565.01
2872,46714.492
2873,107718.55
2874,138795.44
2875,109867.23
2876,161437.39
2877,136933.55
2878,183439.02
2879,138249.47
2880,94646.21
2881,154491.38
2882,170663.4
2883,189032.95
2884,195243.4
2885,178378.73
2886,230656.02
2887,103533.01
2888,137052.42
2889,55773.95
2890,87393.78
2891,131321.92
2892,38391.97
2893,75292.31
2894,57377.965
2895,303305.28
2896,270048.12
2897,203163.34
2898,145664.17
2899,219238.39
2900,159778.83
2901,204066.3
2902,187953.34
2903,339820.34
2904,349280.94
2905,100514.19
2906,211953.95
2907,118065.18
2908,132103.81
2909,140966.1
2910,80928.13
2911,79123.48
2912,148982.38
2913,80686.43
2914,76187.164
2915,84662.09
2916,76460.445
2917,141299.95
2918,119476.94
2919,216617.62
