Id,SalePrice
1611,145832.84
1612,170575.55
1613,164684.14
1614,107723.19
1615,90276.36
1616,78542.26
1617,90471.2
1618,135319.02
1619,169656.38
1620,148894.88
1621,143075.06
1622,154870.23
1623,246399.58
1624,208080.8
1625,115831.125
1626,155156.47
1627,185625.42
1628,241585.56
1629,171608.64
1630,340546.1
1631,240590.3
1632,241617.19
1633,169934.12
1634,183386.97
1635,176739.95
1636,158922.92
1637,192969.31
1638,188886.42
1639,171715.4
1640,211571.47
1641,169076.98
1642,255057.92
1643,234620.36
1644,246016.6
1645,207106.53
1646,163548.53
1647,155829.52
1648,130395.28
1649,139227.5
1650,119859.0
1651,126057.54
1652,98393.42
1653,100288.32
1654,146722.64
1655,134951.44
1656,145277.06
1657,146496.5
1658,148415.55
1659,118559.9
1660,151063.05
1661,397479.38
1662,362802.44
1663,361416.2
1664,738015.9
1665,309174.28
1666,295640.1
1667,360764.3
1668,333866.53
1669,306277.4
1670,341669.7
1671,260250.47
1672,383458.1
1673,287584.88
1674,244935.16
1675,190390.5
1676,186850.89
1677,202476.98
1678,541085.7
1679,388985.8
1680,321169.2
1681,232729.05
1682,328909.22
1683,186272.0
1684,182048.48
1685,176991.3
1686,178540.33
1687,171776.86
1688,180062.55
1689,188375.42
1690,188440.6
1691,183591.5
1692,229980.33
1693,173935.03
1694,179073.12
1695,160469.47
1696,268983.03
1697,162334.66
1698,355121.1
1699,362331.72
1700,260895.67
1701,235219.84
1702,227756.33
1703,227888.27
1704,257537.22
1705,225853.53
1706,268191.03
1707,197918.36
1708,203253.44
1709,257990.78
1710,215232.69
1711,261813.95
1712,239014.22
1713,274095.1
1714,213998.16
1715,207816.84
1716,169812.95
1717,176490.58
1718,134169.06
1719,197168.2
1720,238543.9
1721,150155.73
1722,126763.24
1723,155258.53
1724,196383.4
1725,235128.81
1726,193240.22
1727,155598.88
1728,183515.17
1729,167020.52
1730,159333.12
1731,110750.12
1732,138282.89
1733,109593.336
1734,140503.64
1735,128650.27
1736,110942.04
1737,303115.97
1738,266040.47
1739,225617.08
1740,192876.53
1741,182086.31
1742,168943.3
1743,176096.9
1744,431600.6
1745,196312.7
1746,155848.53
1747,228588.06
1748,236420.83
1749,161613.17
1750,120823.15
1751,210369.4
1752,117082.05
1753,143169.58
1754,190491.69
1755,166461.6
1756,143737.27
1757,115145.93
1758,153072.78
1759,149204.78
1760,161583.36
1761,136484.05
1762,173872.48
1763,174815.1
1764,124523.33
1765,116134.75
1766,185492.9
1767,190310.36
1768,139092.9
1769,156346.4
1770,145102.53
1771,121057.99
1772,131082.95
1773,134458.4
1774,142817.52
1775,139650.3
1776,148518.05
1777,106379.38
1778,132386.16
1779,144456.7
1780,162576.33
1781,124888.73
1782,97546.5
1783,150161.67
1784,105934.73
1785,136247.36
1786,188948.81
1787,147979.75
1788,68389.836
1789,101566.016
1790,102636.63
1791,181431.02
1792,144534.88
1793,146300.22
1794,142525.36
1795,130993.516
1796,133301.28
1797,118838.83
1798,119569.61
1799,114007.81
1800,135720.67
1801,115430.164
1802,120269.15
1803,147143.11
1804,132954.88
1805,130729.96
1806,112850.914
1807,127122.76
1808,120602.36
1809,121746.55
1810,143341.81
1811,88025.43
1812,93561.07
1813,126352.445
1814,115968.45
1815,68275.45
1816,96969.05
1817,123005.18
1818,146007.42
1819,134313.64
1820,60405.586
1821,104743.41
1822,153133.48
1823,52470.676
1824,125303.99
1825,142904.12
1826,122103.3
1827,96061.24
1828,127216.98
1829,121924.734
1830,138533.94
1831,120427.59
1832,71949.25
1833,147446.44
1834,121960.55
1835,121932.18
1836,105669.05
1837,104746.83
1838,120793.71
1839,100842.1
1840,146483.25
1841,124746.32
1842,102344.65
1843,134165.22
1844,158047.98
1845,155873.67
1846,159508.02
1847,178450.38
1848,64767.883
1849,103172.805
1850,118907.26
1851,130308.586
1852,111092.17
1853,127258.36
1854,156811.77
1855,181698.05
1856,224284.11
1857,137854.19
1858,154227.7
1859,130722.58
1860,165969.55
1861,130366.805
1862,290030.03
1863,251361.31
1864,251376.66
1865,369217.84
1866,316694.56
1867,224818.12
1868,257433.22
1869,204929.53
1870,222355.05
1871,247455.58
1872,179590.06
1873,262980.97
1874,133564.61
1875,182856.1
1876,191044.14
1877,198877.7
1878,200763.61
1879,134496.42
1880,130179.02
1881,268217.25
1882,226318.39
1883,178658.9
1884,200553.89
1885,198527.16
1886,233516.1
1887,216301.9
1888,250450.48
1889,179485.52
1890,115355.78
1891,119081.516
1892,96044.055
1893,130475.695
1894,124914.49
1895,129540.5
1896,123816.58
1897,144257.14
1898,106174.69
1899,175303.61
1900,181282.95
1901,191482.36
1902,174364.78
1903,237218.16
1904,143629.94
1905,172886.9
1906,79688.23
1907,182846.67
1908,105074.73
1909,134336.53
1910,118373.29
1911,197938.33
1912,245527.0
1913,145010.0
1914,81816.1
1915,433023.8
1916,81532.65
1917,209043.11
1918,139787.72
1919,161299.66
1920,142471.77
1921,367324.28
1922,320137.62
1923,225856.48
1924,248959.14
1925,192094.75
1926,362208.03
1927,141576.36
1928,155891.31
1929,121081.695
1930,156397.98
1931,144565.58
1932,146033.53
1933,191898.95
1934,172054.78
1935,174318.56
1936,180711.27
1937,183858.25
1938,168574.34
1939,251727.23
1940,181983.89
1941,164043.08
1942,185978.61
1943,202612.8
1944,440834.56
1945,467233.62
1946,147370.03
1947,249504.62
1948,161985.06
1949,249765.86
1950,164483.31
1951,262449.2
1952,206923.72
1953,183937.56
1954,169626.27
1955,141481.4
1956,297693.66
1957,145825.33
1958,252086.67
1959,145719.28
1960,122123.22
1961,126512.56
1962,92074.25
1963,100064.46
1964,110092.24
1965,147434.11
1966,128009.48
1967,297829.75
1968,395687.03
1969,381749.6
1970,424384.6
1971,448422.84
1972,362917.62
1973,286773.38
1974,320321.6
1975,547672.25
1976,286295.12
1977,331964.47
1978,332369.38
1979,322127.25
1980,211779.31
1981,348437.9
1982,219701.05
1983,201107.06
1984,171581.3
1985,240333.08
1986,206655.23
1987,191102.39
1988,176737.9
1989,179834.3
1990,192965.62
1991,212003.05
1992,192197.33
1993,169628.56
1994,193342.98
1995,172529.7
1996,236508.2
1997,269478.16
1998,299464.94
1999,297217.84
2000,310013.66
2001,317553.72
2002,215363.48
2003,247792.97
2004,264033.03
2005,193826.33
2006,208134.53
2007,244572.38
2008,214541.36
2009,205484.16
2010,188230.1
2011,143935.23
2012,173914.84
2013,179461.22
2014,184198.39
2015,218501.83
2016,192728.16
2017,189458.5
2018,132949.83
2019,130145.52
2020,106529.875
2021,116525.11
2022,189399.23
2023,133272.2
2024,244261.72
2025,366661.03
2026,168543.75
2027,166102.08
2028,143777.03
2029,164467.22
2030,241301.75
2031,196301.17
2032,213459.97
2033,221194.44
2034,173211.2
2035,216048.05
2036,184667.47
2037,216095.69
2038,303191.12
2039,244783.48
2040,325351.1
2041,347980.28
2042,203645.81
2043,181593.94
2044,168454.16
2045,195348.39
2046,166376.02
2047,134086.56
2048,139080.52
2049,142921.33
2050,168874.17
2051,112510.01
2052,122643.12
2053,141116.56
2054,123468.86
2055,146975.17
2056,144615.73
2057,108491.32
2058,195657.92
2059,141314.7
2060,160773.08
2061,151884.7
2062,130399.94
2063,128419.78
2064,136119.16
2065,86779.766
2066,157941.6
2067,108597.945
2068,141105.05
2069,75395.46
2070,112367.07
2071,111530.88
2072,201134.9
2073,131628.23
2074,162603.3
2075,134937.22
2076,102950.31
2077,162290.39
2078,127171.875
2079,127223.36
2080,114779.31
2081,127117.71
2082,107904.61
2083,138072.17
2084,113212.67
2085,127593.37
2086,91658.58
2087,107106.586
2088,88868.25
2089,86671.74
2090,134387.52
2091,96129.83
2092,113635.42
2093,100951.766
2094,102978.31
2095,142080.72
2096,98209.83
2097,101281.39
2098,154099.97
2099,65081.543
2100,58954.28
2101,112628.82
2102,118937.586
2103,104751.34
2104,153165.0
2105,123229.766
2106,86054.2
2107,171247.42
2108,110027.75
2109,98885.09
2110,108388.33
2111,115521.83
2112,144014.73
2113,113212.47
2114,122473.47
2115,149025.95
2116,106992.95
2117,136607.89
2118,119169.734
2119,101948.71
2120,110427.87
2121,106673.11
2122,128786.48
2123,87654.8
2124,149975.17
2125,130880.94
2126,168595.92
2127,174284.86
2128,157668.17
2129,100230.74
2130,136921.33
2131,142688.83
2132,100191.6
2133,123381.836
2134,127740.26
2135,95332.57
2136,87553.27
2137,99299.56
2138,125660.27
2139,147571.23
2140,131688.3
2141,161083.27
2142,131493.22
2143,138529.17
2144,139505.33
2145,138890.97
2146,169394.53
2147,160234.34
2148,130881.125
2149,146506.75
2150,242645.2
2151,106744.93
2152,149857.73
2153,168588.06
2154,89990.0
2155,127587.25
2156,239985.81
2157,205726.9
2158,241343.69
2159,204137.36
2160,170275.5
2161,233366.22
2162,403664.9
2163,334217.16
2164,254686.75
2165,186126.36
2166,136334.0
2167,213930.11
2168,198621.86
2169,186570.34
2170,219738.52
2171,157768.97
2172,133136.2
2173,171515.92
2174,210798.81
2175,273280.78
2176,298444.03
2177,240203.92
2178,203879.64
2179,132767.6
2180,174598.08
2181,186064.28
2182,220105.28
2183,184873.02
2184,116516.71
2185,117859.805
2186,127930.38
2187,155414.34
2188,142932.45
2189,238987.34
2190,57054.83
2191,70854.36
2192,116828.086
2193,101920.664
2194,100442.44
2195,105135.19
2196,116617.35
2197,121868.66
2198,149782.81
2199,188057.75
2200,156499.4
2201,161950.95
2202,188823.11
2203,165579.28
2204,190720.56
2205,118156.73
2206,131666.84
2207,286824.56
2208,223247.6
2209,278629.5
2210,118804.92
2211,132096.9
2212,112179.6
2213,118454.73
2214,128361.64
2215,108196.76
2216,157523.92
2217,76275.055
2218,55120.996
2219,52627.45
2220,54352.305
2221,433000.62
2222,294815.2
2223,250273.36
2224,202599.3
2225,136053.56
2226,177922.34
2227,183901.5
2228,256701.95
2229,240102.27
2230,153846.38
2231,215776.77
2232,175463.69
2233,215649.42
2234,222223.11
2235,204889.12
2236,236971.88
2237,270923.06
2238,213170.16
2239,99549.664
2240,149564.3
2241,168605.97
2242,112179.8
2243,117626.05
2244,95382.24
2245,104463.78
2246,142791.1
2247,100872.805
2248,127854.664
2249,122351.92
2250,126987.14
2251,143838.4
2252,160212.84
2253,156565.17
2254,168537.27
2255,174901.62
2256,169694.8
2257,200097.8
2258,157813.67
2259,173440.22
2260,168831.28
2261,200985.4
2262,220510.28
2263,427954.1
2264,594066.8
2265,140765.78
2266,357787.8
2267,429009.03
2268,778773.3
2269,144348.02
2270,193643.58
2271,197499.86
2272,164761.6
2273,161633.62
2274,183405.42
2275,175558.83
2276,221634.72
2277,186643.73
2278,138504.72
2279,158797.17
2280,117313.734
2281,154556.8
2282,172345.38
2283,107229.695
2284,120491.4
2285,127413.17
2286,120249.81
2287,354092.97
2288,288704.22
2289,367680.88
2290,544136.8
2291,329219.9
2292,442354.8
2293,551949.94
2294,412754.94
2295,497087.38
2296,260377.44
2297,479918.34
2298,402375.97
2299,342321.06
2300,320361.78
2301,340141.34
2302,264991.56
2303,236023.8
2304,246773.84
2305,181462.8
2306,183517.8
2307,193100.98
2308,221000.56
2309,281533.97
2310,220260.55
2311,194603.56
2312,168621.56
2313,170983.73
2314,160483.97
2315,171519.28
2316,177165.38
2317,188871.89
2318,172198.02
2319,171691.55
2320,167718.25
2321,251509.45
2322,203285.39
2323,180137.8
2324,180175.44
2325,185999.48
2326,173785.06
2327,189779.31
2328,203540.03
2329,182454.39
2330,177040.44
2331,335378.06
2332,393656.7
2333,305008.6
2334,255641.67
2335,263485.94
2336,290816.66
2337,173999.17
2338,215261.56
2339,204033.61
2340,342674.1
2341,193569.4
2342,219199.69
2343,229470.6
2344,208176.33
2345,217900.81
2346,204520.39
2347,194047.17
2348,228314.22
2349,198614.89
2350,258525.2
2351,257051.23
2352,242272.78
2353,249931.11
2354,132171.61
2355,146391.02
2356,149702.17
2357,178162.7
2358,196043.7
2359,132948.78
2360,110489.84
2361,144548.88
2362,200976.4
2363,135178.89
2364,151152.12
2365,194448.81
2366,176469.38
2367,187032.44
2368,197325.11
2369,188116.58
2370,168374.27
2371,164183.78
2372,206379.88
2373,261249.28
2374,292408.03
2375,206966.64
2376,333097.7
2377,385020.16
2378,171819.08
2379,214945.39
2380,153838.5
2381,173856.48
2382,205371.31
2383,187955.66
2384,236396.77
2385,166123.62
2386,139794.92
2387,128897.9
2388,100335.92
2389,125471.31
2390,145916.77
2391,149203.69
2392,113565.08
2393,154556.25
2394,149433.42
2395,188393.94
2396,138855.08
2397,188995.7
2398,132338.66
2399,60011.22
2400,76240.984
2401,137582.27
2402,133978.08
2403,139088.7
2404,163011.25
2405,163026.08
2406,140898.12
2407,120643.74
2408,139776.2
2409,116644.31
2410,161699.67
2411,122268.234
2412,153521.27
2413,129592.06
2414,148018.48
2415,131306.73
2416,119497.09
2417,126557.695
2418,128966.92
2419,131491.61
2420,126324.484
2421,149089.3
2422,107379.42
2423,108289.72
2424,152748.48
2425,207919.8
2426,127723.15
2427,129826.18
2428,171613.42
2429,117893.914
2430,133085.88
2431,123333.51
2432,138586.62
2433,140543.12
2434,137893.48
2435,144673.81
2436,114873.805
2437,115452.62
2438,133128.89
2439,93061.67
2440,122576.98
2441,81638.25
2442,91340.56
2443,124306.375
2444,132858.92
2445,84886.53
2446,133517.45
2447,147736.94
2448,127335.54
2449,116016.414
2450,156780.78
2451,130936.95
2452,191912.0
2453,93766.82
2454,105918.664
2455,92376.23
2456,118051.31
2457,143067.77
2458,143840.55
2459,108358.1
2460,140559.28
2461,126649.664
2462,124797.66
2463,135360.3
2464,156267.72
2465,139410.25
2466,125780.375
2467,142455.27
2468,91861.11
2469,84478.42
2470,182873.38
2471,182862.73
2472,154147.39
2473,119597.8
2474,90145.74
2475,172240.75
2476,112162.39
2477,127492.55
2478,146584.06
2479,112014.055
2480,139088.95
2481,129871.12
2482,131253.39
2483,118602.414
2484,112796.586
2485,126607.45
2486,139264.14
2487,158974.44
2488,154633.66
2489,155563.19
2490,138327.23
2491,82830.95
2492,198459.92
2493,148991.4
2494,129626.4
2495,72399.75
2496,239206.47
2497,140419.28
2498,120459.51
2499,89229.24
2500,128227.44
2501,124625.2
2502,123343.14
2503,89460.66
2504,183408.5
2505,230566.5
2506,244482.19
2507,270991.44
2508,239302.72
2509,214910.84
2510,207638.88
2511,161677.14
2512,203387.05
2513,200765.94
2514,304901.25
2515,156678.69
2516,170448.58
2517,151160.02
2518,145617.83
2519,241742.08
2520,213756.6
2521,177781.78
2522,218387.77
2523,117506.47
2524,147326.36
2525,156727.1
2526,150751.6
2527,128208.164
2528,129531.88
2529,126102.94
2530,131644.67
2531,243073.98
2532,214175.2
2533,195166.73
2534,222969.39
2535,262031.69
2536,249474.75
2537,241390.36
2538,171837.89
2539,174382.28
2540,171400.38
2541,173218.31
2542,166783.95
2543,113033.375
2544,109470.12
2545,132857.83
2546,120192.32
2547,120384.76
2548,149456.58
2549,155353.2
2550,670190.0
2551,138411.98
2552,123109.1
2553,66313.12
2554,82719.26
2555,100524.6
2556,101738.24
2557,105065.055
2558,163361.3
2559,139320.48
2560,176176.33
2561,146036.12
2562,151276.23
2563,153115.2
2564,227765.78
2565,178918.11
2566,185679.66
2567,157495.83
2568,206460.52
2569,246681.62
2570,114099.51
2571,208933.5
2572,120395.36
2573,191669.67
2574,249928.19
2575,144213.25
2576,115704.67
2577,163986.36
2578,76649.13
2579,59047.098
2580,82318.71
2581,109961.195
2582,110850.59
2583,283234.4
2584,164120.8
2585,192952.03
2586,192116.69
2587,176660.83
2588,161349.78
2589,147339.61
2590,187561.28
2591,194999.92
2592,193257.25
2593,234510.3
2594,171840.66
2595,182664.33
2596,259382.9
2597,181802.73
2598,266957.94
2599,561948.4
2600,166799.1
2601,156494.95
2602,84964.09
2603,97265.97
2604,89579.33
2605,89671.77
2606,154187.08
2607,188951.89
2608,165147.0
2609,176219.12
2610,115208.43
2611,116029.39
2612,155321.97
2613,131621.34
2614,134371.5
2615,150716.16
2616,149811.05
2617,189182.75
2618,145359.66
2619,172195.17
2620,182283.95
2621,172330.3
2622,169154.48
2623,221708.39
2624,290453.44
2625,297934.6
2626,170184.83
2627,159608.3
2628,673364.4
2629,652261.75
2630,539009.4
2631,554186.4
2632,483511.47
2633,352289.6
2634,508844.88
2635,156515.22
2636,184967.33
2637,164309.2
2638,226241.73
2639,184275.77
2640,144193.72
2641,113672.93
2642,170782.53
2643,104740.99
2644,118695.625
2645,109963.516
2646,98537.53
2647,107147.11
2648,138677.52
2649,149952.61
2650,122351.68
2651,148632.22
2652,394752.47
2653,265563.88
2654,276288.34
2655,470245.72
2656,326530.84
2657,392157.16
2658,315452.56
2659,303300.66
2660,415125.94
2661,419409.1
2662,392848.38
2663,288003.53
2664,278901.06
2665,340279.84
2666,282794.72
2667,169483.5
2668,170868.84
2669,170379.95
2670,238552.14
2671,174402.89
2672,204452.83
2673,200707.17
2674,190037.22
2675,190817.19
2676,184360.2
2677,184966.75
2678,219513.42
2679,274650.6
2680,280624.72
2681,377056.78
2682,284313.78
2683,665979.4
2684,295185.9
2685,321150.12
2686,233609.48
2687,271498.84
2688,185006.88
2689,193798.61
2690,311835.94
2691,196792.3
2692,141161.31
2693,199011.72
2694,129193.39
2695,187197.11
2696,178065.4
2697,181297.03
2698,196079.06
2699,160919.2
2700,147348.19
2701,158502.23
2702,118713.09
2703,129201.76
2704,130930.03
2705,117435.83
2706,120719.805
2707,128656.77
2708,130597.17
2709,103696.93
2710,133143.6
2711,254543.78
2712,456477.6
2713,163779.6
2714,152486.86
2715,164232.73
2716,155365.2
2717,207133.4
2718,219602.53
2719,172128.05
2720,165691.0
2721,133858.75
2722,173409.08
2723,134367.97
2724,129082.88
2725,126422.78
2726,154307.62
2727,164269.89
2728,167732.06
2729,157508.56
2730,139245.77
2731,127861.88
2732,120186.7
2733,151765.77
2734,130693.93
2735,142784.9
2736,142474.25
2737,116593.56
2738,129401.57
2739,156216.47
2740,127939.55
2741,132835.25
2742,156884.6
2743,168191.78
2744,155221.45
2745,131112.83
2746,135519.92
2747,139116.81
2748,134608.36
2749,125820.43
2750,126171.55
2751,131934.05
2752,149143.0
2753,155397.48
2754,224793.52
2755,140877.53
2756,102704.4
2757,93763.24
2758,91925.11
2759,161013.47
2760,131220.27
2761,145839.7
2762,135119.58
2763,176781.23
2764,149196.38
2765,222133.2
2766,101482.47
2767,89889.52
2768,118321.375
2769,129959.07
2770,116672.48
2771,103929.62
2772,106723.21
2773,165542.53
2774,135085.66
2775,107536.664
2776,139957.94
2777,114183.42
2778,94234.97
2779,127479.99
2780,98304.97
2781,95738.92
2782,108319.81
2783,115059.3
2784,128245.086
2785,144061.38
2786,73394.31
2787,107804.11
2788,87706.05
2789,183370.39
2790,104337.516
2791,112253.78
2792,72502.39
2793,87022.79
2794,106413.32
2795,110893.0
2796,107997.836
2797,214239.94
2798,104901.88
2799,94506.49
2800,78595.336
2801,90627.74
2802,113433.68
2803,157968.64
2804,139683.45
2805,93631.92
2806,100501.4
2807,142007.31
2808,152426.31
2809,122714.84
2810,125511.96
2811,152588.16
2812,165702.98
2813,158230.67
2814,161524.73
2815,77956.836
2816,196601.8
2817,158449.16
2818,133547.0
2819,177909.5
2820,139808.61
2821,96776.07
2822,158644.23
2823,299845.5
2824,182467.12
2825,146141.5
2826,125522.54
2827,116611.414
2828,191880.23
2829,199049.4
2830,209830.12
2831,167828.66
2832,225870.11
2833,312422.28
2834,215976.77
2835,219324.56
2836,184666.31
2837,145618.14
2838,141068.3
2839,186007.88
2840,193597.52
2841,192662.67
2842,235175.25
2843,144005.53
2844,167793.88
2845,110629.15
2846,200570.03
2847,214581.48
2848,188882.02
2849,193575.45
2850,258420.06
2851,192172.39
2852,226668.84
2853,245635.53
2854,135066.16
2855,190242.64
2856,190840.05
2857,182105.56
2858,182215.94
2859,119648.74
2860,138469.98
2861,113447.86
2862,162846.89
2863,120755.63
2864,219371.89
2865,134800.14
2866,134746.92
2867,117900.125
2868,76484.945
2869,92361.55
2870,118784.35
2871,88126.48
2872,58969.938
2873,83755.92
2874,114254.016
2875,106695.76
2876,154270.89
2877,137323.52
2878,162644.83
2879,132227.75
2880,100476.125
2881,157317.08
2882,198508.55
2883,199809.48
2884,191530.02
2885,195518.33
2886,233948.48
2887,97514.734
2888,145717.58
2889,65574.62
2890,93478.57
2891,136302.69
2892,40120.79
2893,55679.605
2894,51199.75
2895,386407.7
2896,275842.66
2897,185692.45
2898,136554.12
2899,181751.53
2900,161607.66
2901,232235.08
2902,170193.05
2903,302377.12
2904,343890.16
2905,78177.12
2906,174906.03
2907,102690.72
2908,136503.34
2909,141493.42
2910,76347.77
2911,83401.33
2912,148970.56
2913,76654.945
2914,78561.15
2915,81461.97
2916,75556.11
2917,160783.19
2918,126524.48
2919,191821.11
